2018-03-04 22:32:42 星期日: 光照强度为：65
2018-03-04 22:32:43 星期日: 光照强度为：65
2018-03-04 22:32:44 星期日: 光照强度为：65
2018-03-04 22:32:45 星期日: 光照强度为：65
2018-03-04 22:32:46 星期日: 光照强度为：65
2018-03-04 22:32:47 星期日: 光照强度为：65
2018-03-04 22:32:48 星期日: 光照强度为：65
2018-03-04 22:32:49 星期日: 光照强度为：65
2018-03-04 22:32:50 星期日: 光照强度为：65
